	age	job	marital	education	default	balance	housing	loan	contact	previous	poutcome	y
2071	37	8	2	2	0	4760	1	0	1	0	3	0
2072	44	5	3	3	0	-1313	1	1	1	0	3	0
2073	33	2	3	2	0	697	0	0	1	0	3	1
2074	53	10	2	2	0	230	0	1	1	0	3	0
2075	69	6	2	3	0	473	0	0	1	1	1	0
2076	46	10	2	2	0	1427	1	0	3	0	3	0
2077	30	5	3	3	0	201	1	0	1	0	3	1
2078	31	7	3	2	0	1086	0	0	1	0	3	0
2079	38	5	1	3	0	4335	1	0	1	0	3	0
2080	34	8	1	2	0	44	0	0	3	0	3	0
2081	48	12	2	4	0	286	0	0	1	0	3	0
2082	46	2	1	1	0	216	0	0	1	0	3	0
2083	42	1	2	2	0	214	1	0	3	0	3	0
2084	41	2	2	2	0	343	1	0	3	0	3	0
2085	33	2	2	2	0	-77	1	0	1	0	3	0
2086	39	2	2	1	0	1046	0	0	3	0	3	0
2087	27	9	3	2	0	1566	0	0	1	0	3	0
2088	26	5	3	3	0	592	0	0	2	1	4	0
2089	38	5	3	3	0	104	1	0	1	0	3	1
2090	48	2	2	2	0	0	1	0	3	0	3	0
2091	54	8	2	2	0	-22	0	1	1	0	3	0
2092	51	8	2	2	0	0	0	0	1	0	3	0
2093	47	10	2	2	0	72	0	0	3	0	3	0
2094	53	10	2	2	0	100	0	0	1	0	3	0
2095	35	2	2	1	0	319	1	0	1	0	3	0
2096	58	5	2	3	0	9339	1	0	2	3	4	0
2097	52	5	1	3	0	50	1	0	3	0	3	0
2098	57	6	2	2	1	32	1	0	1	0	3	0
2099	52	5	2	3	0	6922	0	0	1	0	3	0
2100	35	5	3	3	0	633	1	0	1	0	3	0
2101	48	10	2	2	0	4265	1	0	3	0	3	0
2102	46	3	2	3	0	2262	0	0	2	0	3	0
2103	39	8	2	2	0	1970	1	0	3	2	2	0
2104	38	7	1	3	0	1513	0	0	1	1	1	0
2105	34	3	2	2	0	4659	1	0	3	0	3	0
2106	47	3	2	1	0	668	0	0	1	0	3	0
2107	35	5	1	3	0	649	0	0	1	0	3	0
2108	46	2	1	1	0	452	1	0	3	0	3	0
2109	27	1	3	2	0	-145	1	0	2	0	3	0
2110	31	2	2	2	0	-498	1	0	1	0	3	0
2111	31	5	3	3	0	0	0	0	1	0	3	0
2112	46	1	2	2	0	22	1	0	1	0	3	0
2113	31	1	2	2	0	2304	1	0	1	0	3	0
2114	33	5	2	3	0	1412	1	0	3	0	3	1
2115	42	4	2	1	0	145	0	0	1	0	3	0
2116	33	5	3	1	0	4897	1	0	3	0	3	0
2117	40	4	2	1	0	1832	0	0	1	0	3	0
2118	51	2	2	1	0	3726	0	1	1	0	3	0
2119	31	11	2	3	0	591	0	0	1	0	3	0
2120	62	6	1	3	0	0	0	0	1	0	3	1
2121	24	9	3	2	0	508	1	0	2	1	4	0
2122	48	11	2	2	0	817	0	0	1	4	2	1
2123	41	10	1	2	0	348	1	0	1	2	1	0
2124	43	5	2	3	0	291	1	0	3	0	3	0
2125	52	10	2	2	0	3554	0	1	1	0	3	0
2126	54	2	2	1	0	781	1	0	3	0	3	0
2127	32	10	1	3	0	267	0	0	1	0	3	0
2128	38	2	2	1	0	1327	1	0	1	0	3	0
2129	41	1	2	1	0	-306	1	0	3	0	3	1
2130	31	2	3	1	0	864	1	0	2	0	3	0
2131	35	4	2	3	0	1265	1	0	1	4	1	1
2132	26	1	2	2	0	0	0	0	3	0	3	0
2133	52	10	2	3	0	214	0	0	1	0	3	0
2134	58	6	2	2	0	425	1	1	1	0	3	0
2135	57	4	2	3	0	3	0	0	1	0	3	0
2136	34	5	2	3	0	0	1	0	3	0	3	0
2137	59	2	2	1	0	0	0	0	1	0	3	0
2138	27	10	3	2	0	282	0	1	1	0	3	0
2139	42	3	2	3	0	0	0	0	1	0	3	0
2140	47	4	3	3	0	3727	0	0	3	0	3	1
2141	33	2	2	2	0	0	1	1	1	0	3	0
2142	31	8	3	2	0	864	1	0	1	0	3	0
2143	37	5	2	3	0	4089	1	0	1	4	4	1
2144	29	2	2	2	0	-478	0	1	1	0	3	0
2145	38	11	2	1	0	-363	0	0	3	0	3	0
2146	35	7	2	2	0	8883	0	0	1	0	3	0
2147	31	10	3	2	0	1970	0	0	2	0	3	0
2148	62	5	2	3	0	1859	0	0	2	0	3	1
2149	32	10	3	3	0	1059	1	0	1	0	3	0
2150	31	8	2	2	0	388	1	0	3	0	3	0
2151	51	2	1	1	0	602	1	0	1	2	1	0
2152	29	8	3	2	0	0	0	0	1	0	3	0
2153	43	2	2	1	0	255	1	0	1	0	3	0
2154	36	2	2	2	0	63	1	0	3	0	3	0
2155	34	7	2	1	0	712	1	0	3	0	3	0
2156	29	8	2	2	0	57	1	0	2	0	3	0
2157	57	6	2	2	0	523	0	1	1	0	3	0
2158	43	5	2	3	0	422	0	0	1	0	3	0
2159	33	8	2	2	0	386	0	0	1	4	1	1
2160	60	5	2	3	0	3387	0	0	1	0	3	0
2161	51	10	2	1	0	260	0	0	1	0	3	0
2162	40	1	3	2	0	-1	0	0	1	0	3	0
2163	51	10	2	2	0	1490	1	0	1	0	3	0
2164	38	8	2	2	0	497	1	1	3	0	3	0
2165	35	10	2	2	0	1707	1	0	3	0	3	0
2166	47	10	2	2	0	826	1	0	2	8	4	0
2167	45	2	2	1	0	907	0	0	1	0	3	0
2168	40	8	2	2	0	1836	1	0	1	0	3	1
2169	29	3	3	2	0	404	0	0	1	0	3	0
2170	52	5	1	3	0	907	1	0	3	0	3	0
2171	26	10	2	2	0	18	1	1	1	0	3	0
2172	31	2	3	1	0	-495	1	0	3	0	3	0
2173	55	8	2	4	0	1210	1	0	3	0	3	0
2174	35	8	2	2	0	819	1	0	2	0	3	0
2175	56	5	1	3	0	442	0	0	3	0	3	0
2176	28	2	3	2	0	-46	1	0	1	14	2	1
2177	27	9	3	2	0	671	1	0	3	0	3	0
2178	30	10	2	2	0	371	0	0	1	0	3	0
2179	51	10	2	3	0	-3	0	0	1	0	3	0
2180	33	5	2	2	0	11	1	0	1	0	3	0
2181	32	2	3	2	0	33	1	0	1	4	1	0
2182	43	3	2	2	0	104	1	0	1	0	3	1
2183	46	2	2	1	0	174	0	1	1	0	3	0
2184	32	5	2	3	0	3107	1	1	1	0	3	0
2185	40	8	2	2	0	1438	1	0	1	2	1	0
2186	39	2	2	2	0	1367	0	0	3	0	3	0
2187	51	2	2	1	0	-11	0	0	2	0	3	0
2188	46	1	3	2	0	1693	1	0	1	1	2	0
2189	43	2	2	1	0	778	1	1	3	0	3	0
2190	36	10	2	3	0	837	0	0	1	0	3	0
2191	48	5	2	3	0	363	0	0	1	0	3	0
2192	26	1	3	2	0	236	1	1	1	0	3	0
2193	39	1	3	4	0	0	1	0	1	0	3	0
2194	47	5	2	3	0	-50	0	1	1	0	3	0
2195	23	3	3	1	0	4	1	0	3	0	3	1
2196	54	5	1	3	0	26306	1	0	1	3	1	0
2197	38	1	2	2	0	46	1	1	3	0	3	0
2198	33	10	2	2	0	575	0	1	1	0	3	0
2199	35	1	1	2	0	148	0	1	1	0	3	0
2200	52	8	2	2	0	431	0	0	1	0	3	0
2201	25	10	3	3	0	777	1	0	3	0	3	0
2202	29	5	2	3	0	199	1	1	3	0	3	1
2203	35	10	3	3	0	3552	0	0	1	0	3	0
2204	49	8	2	2	0	47	0	0	3	0	3	0
2205	41	1	1	2	0	3823	0	0	1	0	3	0
2206	32	5	2	3	0	138	0	0	1	0	3	0
2207	29	1	3	2	0	1117	1	0	3	0	3	0
2208	28	2	2	2	0	1325	1	0	1	0	3	0
2209	59	6	2	2	0	0	0	0	1	0	3	0
2210	34	3	2	3	0	4343	0	0	3	0	3	0
2211	55	5	1	3	0	1598	0	0	1	0	3	0
2212	34	5	2	3	0	3301	1	0	1	4	1	1
2213	24	9	3	2	0	822	0	0	1	2	1	1
2214	42	10	1	2	0	-280	1	0	3	0	3	0
2215	34	5	3	4	0	1534	1	0	1	7	4	0
2216	34	1	2	2	0	1671	0	0	3	0	3	0
2217	51	7	2	3	0	2007	0	0	3	0	3	0
2218	58	2	2	1	0	0	1	0	1	0	3	0
2219	44	10	2	2	0	2776	1	0	1	0	3	1
2220	33	2	2	2	0	139	1	1	1	5	1	1
2221	34	5	2	3	0	573	0	0	1	0	3	0
2222	34	1	2	2	0	475	1	0	3	0	3	0
2223	42	2	1	2	0	47	1	1	3	0	3	0
2224	46	5	3	3	0	2154	1	0	1	0	3	0
2225	31	7	3	3	0	96	0	0	1	0	3	0
2226	39	3	2	3	0	83	1	0	1	0	3	0
2227	34	5	3	3	0	6766	0	0	1	0	3	0
2228	47	10	2	2	0	3973	0	0	1	0	3	0
2229	42	8	1	2	0	372	1	1	3	0	3	0
2230	48	2	3	2	0	-552	0	1	1	0	3	0
2231	30	7	3	3	0	48	0	0	1	0	3	0
2232	38	10	2	2	0	7696	1	0	1	0	3	0
2233	24	8	2	2	0	4500	1	0	1	0	3	1
2234	34	10	2	2	0	1	1	0	1	0	3	0
2235	46	5	3	3	0	46	0	1	1	1	1	0
2236	32	1	1	2	1	-18	1	0	3	0	3	0
2237	46	8	2	2	0	451	1	1	1	0	3	0
2238	26	7	2	3	0	479	1	0	1	0	3	0
2239	42	2	2	2	0	0	1	0	1	0	3	0
2240	50	10	2	2	0	1130	1	0	1	0	3	0
2241	41	2	2	1	0	389	1	0	3	0	3	0
2242	34	1	3	2	0	10	0	1	1	3	1	0
2243	32	8	2	2	0	401	1	0	3	0	3	0
2244	58	4	3	3	0	145	1	1	1	0	3	0
2245	45	10	2	2	0	115	1	0	1	0	3	0
2246	28	1	3	2	0	89	1	1	1	0	3	0
2247	35	10	2	2	0	94	1	1	3	0	3	0
2248	39	8	2	2	0	1438	1	0	3	0	3	0
2249	49	11	1	3	0	780	0	0	1	2	1	0
2250	50	5	2	3	0	207	1	0	1	0	3	0
2251	37	5	2	3	0	238	0	0	1	1	2	1
2252	45	2	2	1	0	2433	0	0	1	0	3	0
2253	30	4	3	2	0	1924	0	0	1	0	3	0
2254	48	11	2	3	0	-471	1	0	3	0	3	0
2255	36	5	3	3	0	1531	1	0	1	1	1	0
2256	41	5	3	2	0	764	0	0	1	0	3	0
2257	55	2	2	2	0	383	0	0	3	0	3	0
2258	70	6	2	1	0	3782	0	0	1	0	3	0
2259	41	5	2	3	0	326	1	0	1	0	3	1
2260	47	8	1	2	0	691	0	0	1	0	3	0
2261	34	10	3	2	0	0	0	0	1	0	3	0
2262	33	5	3	3	0	99	0	0	1	0	3	0
2263	58	6	2	2	0	502	1	0	1	3	1	0
2264	51	5	2	3	0	-15	0	0	1	0	3	0
2265	45	5	2	3	0	1929	1	0	3	0	3	0
2266	55	1	2	2	0	0	0	0	1	3	2	0
2267	30	2	3	1	0	185	0	0	3	0	3	0
2268	33	5	3	2	0	-424	1	0	3	0	3	0
2269	27	8	3	2	0	0	1	0	3	0	3	0
2270	59	6	2	2	0	319	1	0	3	0	3	0
2271	34	5	3	3	0	171	1	0	1	1	1	0
2272	47	10	1	3	0	-1148	1	1	3	0	3	0
2273	44	2	2	1	0	-11	1	0	3	0	3	0
2274	35	1	3	2	0	0	1	0	1	0	3	1
2275	45	5	2	3	0	-206	1	0	1	0	3	0
2276	42	2	2	1	0	704	1	1	2	0	3	0
2277	38	10	2	2	0	1931	0	0	1	10	4	0
2278	34	10	3	2	0	943	0	0	1	0	3	0
2279	35	10	2	2	0	327	1	0	1	0	3	0
2280	29	5	3	2	0	-105	1	0	3	0	3	0
2281	58	6	2	2	0	983	0	0	1	0	3	0
2282	44	2	3	1	0	787	1	0	3	0	3	0
2283	45	3	2	3	0	0	1	0	1	0	3	0
2284	43	2	2	2	0	3060	1	0	3	0	3	0
2285	44	8	2	2	0	5780	1	0	1	0	3	0
2286	30	10	3	2	0	790	0	0	1	0	3	0
2287	38	11	2	3	0	1449	0	0	3	0	3	0
2288	50	10	2	2	0	1412	0	0	1	0	3	0
2289	21	9	3	2	0	681	0	0	3	0	3	0
2290	38	3	2	3	0	228	1	0	1	0	3	0
2291	42	1	2	2	0	0	0	0	3	0	3	0
2292	45	10	3	3	0	2087	0	0	1	0	3	0
2293	34	3	2	2	0	2	1	1	1	6	1	0
2294	48	10	2	2	0	197	0	1	1	3	4	0
2295	34	8	2	2	0	0	0	1	3	0	3	0
2296	32	2	2	2	0	1905	1	0	1	0	3	1
2297	35	10	2	3	0	118	0	0	1	0	3	0
2298	39	3	2	3	0	2644	1	0	3	0	3	0
2299	36	7	2	3	0	16430	1	0	3	0	3	0
2300	35	10	2	2	0	13	0	0	1	0	3	0
2301	57	8	1	2	0	14	0	1	1	0	3	0
2302	28	10	3	2	0	769	1	0	1	2	1	0
2303	43	1	2	4	0	3485	0	0	3	0	3	0
2304	57	5	2	2	0	139	0	0	1	0	3	0
2305	34	8	1	2	0	202	1	0	3	0	3	0
2306	36	10	2	3	0	6	1	0	1	1	1	0
2307	47	5	1	3	0	2515	0	0	3	0	3	0
2308	36	5	1	3	0	5195	1	0	3	0	3	0
2309	33	5	2	3	0	2098	0	0	1	0	3	0
2310	57	5	2	3	0	320	0	0	1	0	3	0
2311	57	5	2	3	0	3431	1	0	3	0	3	0
2312	34	1	2	2	0	50	1	0	3	0	3	0
2313	51	4	1	3	0	370	1	0	1	0	3	0
2314	54	2	1	1	0	-182	0	0	1	0	3	0
2315	52	7	3	3	0	1623	1	0	3	0	3	0
2316	43	3	2	3	0	13342	1	0	1	0	3	0
2317	58	6	3	1	0	6570	0	0	1	0	3	0
2318	53	1	2	2	0	225	1	0	1	1	1	0
2319	44	5	2	2	0	-665	0	0	1	0	3	0
2320	29	5	3	3	0	0	0	0	3	0	3	0
2321	27	8	3	2	0	54	1	0	3	0	3	1
2322	35	2	2	1	0	46	0	0	1	0	3	0
2323	40	7	2	2	0	2	0	0	1	0	3	0
2324	34	2	2	2	0	103	1	1	3	0	3	0
2325	38	1	3	2	0	883	1	0	1	9	4	0
2326	32	8	2	2	0	55	1	0	3	0	3	0
2327	41	1	2	2	0	8238	1	1	3	0	3	0
2328	25	2	3	2	0	913	1	0	1	0	3	0
2329	38	2	1	2	0	595	1	0	1	0	3	0
2330	26	10	3	2	0	7	1	0	1	0	3	0
2331	37	10	3	3	0	1661	0	0	1	0	3	0
2332	30	5	2	3	0	102	1	0	1	3	4	1
2333	36	8	2	2	0	338	0	0	3	0	3	0
2334	33	5	2	2	0	3132	1	0	3	0	3	0
2335	33	1	3	3	0	490	1	0	1	2	1	0
2336	35	5	2	3	0	2682	1	0	1	0	3	0
2337	24	8	2	3	0	0	1	0	3	0	3	0
2338	29	11	2	2	0	596	0	0	1	0	3	0
2339	54	2	2	2	0	2059	1	0	1	0	3	0
2340	27	1	2	2	0	132	0	0	1	0	3	0
2341	34	5	2	2	0	0	0	0	1	0	3	0
2342	39	2	2	1	0	385	1	0	3	0	3	0
2343	38	5	2	3	0	223	0	0	1	0	3	0
2344	37	5	2	3	0	0	1	0	3	0	3	0
2345	26	8	3	2	0	512	1	1	1	3	1	0
2346	36	3	2	3	0	1169	1	0	3	0	3	0
2347	35	5	3	3	0	71	1	0	3	0	3	0
2348	30	5	3	3	0	940	0	0	1	0	3	0
2349	25	10	3	2	0	-80	1	1	3	0	3	0
2350	34	10	2	2	0	0	1	0	1	0	3	0
2351	52	12	2	4	0	1317	0	0	3	0	3	0
2352	39	1	2	2	0	179	0	0	3	0	3	0
2353	34	5	2	2	0	1007	1	0	1	0	3	0
2354	34	5	3	2	0	0	0	0	1	0	3	0
2355	30	8	2	2	0	1286	1	1	1	0	3	0
2356	33	8	2	2	0	804	1	1	3	0	3	0
2357	30	9	3	2	0	4	0	0	1	0	3	0
2358	51	2	2	1	0	0	1	0	1	0	3	0
2359	36	8	3	2	0	417	1	0	1	3	1	0
2360	48	2	2	1	0	1678	0	0	1	0	3	0
2361	37	8	1	2	0	532	1	0	3	0	3	0
2362	58	5	2	2	0	407	1	0	1	0	3	0
2363	56	5	1	3	0	659	0	1	1	0	3	0
2364	34	2	2	2	0	393	1	0	1	0	3	0
2365	33	1	1	2	0	661	1	0	1	2	4	0
2366	26	8	3	2	0	0	0	0	1	0	3	0
2367	40	5	3	4	0	838	1	0	3	0	3	0
2368	35	8	2	2	0	195	1	0	1	0	3	0
2369	45	3	2	2	0	68	1	0	3	0	3	0
2370	37	10	3	2	0	-242	1	0	1	0	3	1
2371	35	5	1	3	0	321	1	0	3	0	3	0
2372	43	8	3	2	0	3403	1	0	1	2	2	1
2373	28	2	2	2	0	8	1	0	1	0	3	0
2374	32	2	1	2	0	739	1	0	3	0	3	0
2375	26	11	3	2	0	622	0	0	1	0	3	1
2376	35	8	2	2	0	152	1	0	3	0	3	1
2377	35	10	3	2	0	2	0	0	1	0	3	0
2378	39	2	2	2	0	1439	1	0	2	0	3	0
2379	42	2	1	2	0	1491	1	0	1	2	1	0
2380	32	10	3	2	0	6402	1	0	1	1	2	0
2381	30	11	2	2	0	1210	0	0	1	0	3	0
2382	26	5	3	3	0	122	0	1	1	0	3	0
2383	30	9	3	2	0	0	1	0	1	0	3	0
2384	32	5	2	3	0	62	1	0	1	0	3	0
2385	47	8	2	2	0	3333	1	1	1	0	3	0
2386	33	10	2	3	0	16992	1	0	3	0	3	0
2387	57	2	2	1	0	23	1	0	2	0	3	0
2388	35	1	2	2	0	0	1	0	1	0	3	0
2389	53	10	2	3	0	6072	0	1	3	0	3	0
2390	24	6	3	2	0	366	0	1	3	0	3	0
2391	54	5	1	3	0	0	0	1	1	0	3	0
2392	31	5	2	3	0	1343	1	1	3	0	3	0
2393	41	3	2	2	0	2105	1	0	1	0	3	0
2394	44	12	2	2	0	2319	0	0	1	0	3	0
2395	35	8	3	2	0	35	1	0	1	0	3	0
2396	30	5	2	3	0	877	0	0	1	5	1	0
2397	43	2	3	1	0	30	1	0	3	0	3	0
2398	51	3	2	2	1	-2082	0	1	1	0	3	0
2399	60	6	2	2	0	89	0	0	1	0	3	0
2400	43	7	2	2	0	104	0	0	3	0	3	0
2401	31	5	2	3	0	1750	1	0	2	0	3	0
2402	56	5	2	1	0	772	1	0	2	0	3	0
2403	42	10	2	2	0	1048	1	0	2	0	3	0
2404	52	3	2	1	0	592	0	0	1	0	3	0
2405	40	10	2	2	0	0	1	1	1	1	1	0
2406	36	8	2	2	0	3064	1	0	2	0	3	0
2407	40	8	2	1	0	33	0	0	3	0	3	0
2408	46	2	2	2	0	0	1	0	1	0	3	0
2409	32	1	3	2	0	1649	0	0	1	0	3	0
2410	31	4	3	3	0	287	1	0	1	0	3	0
2411	41	10	1	2	0	0	1	0	1	0	3	0
2412	58	4	2	1	0	419	0	1	3	0	3	0
2413	36	8	2	2	0	257	1	0	1	0	3	0
2414	52	10	2	2	0	118	0	0	1	0	3	0
2415	42	5	2	3	0	251	0	0	1	0	3	0
2416	32	5	3	3	0	1731	1	1	3	0	3	0
2417	62	5	2	3	0	0	0	0	1	0	3	0
2418	31	10	3	3	0	23	0	0	1	0	3	0
2419	41	2	3	2	1	-386	0	1	1	0	3	1
2420	34	7	2	3	0	5498	0	0	1	0	3	0
2421	44	5	3	3	0	5063	0	0	1	0	3	1
2422	42	2	2	1	0	7041	1	0	1	0	3	0
2423	37	3	3	2	0	654	0	0	3	0	3	0
2424	47	5	2	3	0	1890	0	0	1	0	3	0
2425	32	11	2	2	0	2400	1	1	1	0	3	0
2426	46	2	2	2	0	519	1	0	1	0	3	0
2427	39	10	3	3	0	1190	0	0	1	0	3	0
2428	28	8	3	2	0	229	1	0	3	0	3	0
2429	26	9	3	2	0	203	0	0	1	1	1	0
2430	52	10	2	2	0	1818	0	1	1	4	1	0
2431	42	11	2	2	0	1289	0	0	1	2	1	1
2432	33	10	1	3	0	39	0	0	1	0	3	0
2433	73	6	2	1	0	796	0	0	1	2	1	1
2434	35	1	3	2	0	57	0	1	1	0	3	0
2435	40	5	2	3	0	1548	1	0	1	0	3	0
2436	51	10	2	2	0	117	0	0	1	4	4	1
2437	37	1	3	2	0	0	1	0	1	0	3	0
2438	39	5	2	3	0	691	1	1	1	1	1	0
2439	28	2	2	2	0	64	1	0	3	0	3	0
2440	49	10	1	3	0	0	1	0	1	0	3	0
2441	36	1	2	2	0	957	1	0	3	0	3	0
2442	45	10	2	2	0	118	1	0	3	0	3	0
2443	29	10	3	3	0	218	1	0	1	0	3	0
2444	35	5	2	2	0	724	1	0	1	1	1	1
2445	35	4	2	3	0	20	1	1	1	0	3	0
2446	30	2	2	2	0	-28	1	0	1	1	1	0
2447	46	2	2	1	0	665	0	0	1	2	1	0
2448	25	9	3	3	0	5	0	0	1	0	3	0
2449	36	5	2	3	0	925	0	0	1	4	2	1
2450	42	2	2	1	0	2519	1	0	3	0	3	0
2451	57	1	2	2	0	3927	0	0	1	0	3	0
2452	42	5	1	3	0	401	1	0	1	0	3	0
2453	29	5	2	3	0	581	1	1	1	0	3	0
2454	36	10	2	3	0	1327	0	0	1	0	3	0
2455	31	11	2	2	0	3242	0	0	3	0	3	0
2456	59	10	2	1	0	3163	1	0	3	0	3	0
2457	50	11	1	2	0	32	0	0	1	0	3	0
2458	47	1	2	2	0	310	1	1	2	0	3	0
2459	46	4	2	1	0	0	0	0	2	0	3	0
2460	26	2	3	1	0	155	1	0	1	4	1	0
2461	31	8	3	2	0	11386	1	0	1	0	3	0
2462	30	8	2	3	0	1380	1	0	3	0	3	0
2463	47	2	3	4	0	2443	0	0	3	0	3	0
2464	23	10	3	3	0	1129	1	0	3	0	3	1
2465	44	11	3	1	0	4232	0	0	3	0	3	0
2466	42	7	2	2	0	5564	0	0	1	0	3	0
2467	32	8	3	2	0	-402	1	0	1	0	3	0
2468	28	1	3	2	0	1323	1	0	3	0	3	0
2469	57	6	2	1	0	1623	1	1	1	0	3	0
2470	38	10	2	3	0	1042	1	0	1	0	3	0
2471	22	9	3	2	0	2488	0	0	1	10	4	1
2472	54	1	2	2	0	865	1	0	1	0	3	0
2473	32	10	2	3	0	-1053	1	0	1	0	3	0
2474	32	5	2	3	0	1667	1	0	1	3	1	0
2475	59	1	1	2	0	975	1	0	3	0	3	0
2476	45	10	2	2	0	2571	0	0	3	0	3	0
2477	53	12	2	1	0	732	0	0	1	0	3	1
2478	50	1	1	2	0	769	0	0	1	4	1	0
2479	34	10	2	2	0	-136	1	1	1	0	3	0
2480	35	1	1	2	0	3636	0	1	1	0	3	1
2481	30	5	2	3	0	931	0	0	1	0	3	0
2482	62	4	2	2	0	565	0	0	1	0	3	0
2483	40	2	2	2	0	271	1	0	3	0	3	0
2484	26	7	3	3	0	1153	0	0	1	0	3	0
2485	34	5	2	3	0	-73	1	0	1	0	3	0
2486	50	12	2	4	0	558	0	0	1	6	1	1
2487	31	12	1	3	0	137	0	0	1	0	3	0
2488	35	10	2	2	0	700	1	0	3	0	3	0
2489	55	6	2	1	0	-966	0	1	1	0	3	0
2490	34	1	2	2	0	96	0	0	1	0	3	0
2491	58	6	2	1	0	4007	0	0	1	0	3	0
2492	50	5	3	3	0	567	1	0	3	0	3	0
2493	31	10	3	2	0	40	0	0	1	0	3	0
2494	47	1	1	2	0	136	0	1	1	0	3	0
2495	38	7	3	3	0	917	1	0	3	0	3	0
2496	46	5	3	3	0	593	1	0	1	0	3	0
2497	42	2	2	1	0	505	1	0	3	0	3	0
2498	34	2	2	2	0	2542	1	0	1	0	3	0
2499	37	5	2	3	0	5355	0	0	2	0	3	1
2500	38	9	3	3	0	807	0	0	1	0	3	0
2501	59	6	2	2	0	9976	1	0	3	0	3	0
2502	32	1	2	2	0	0	0	0	1	0	3	0
2503	55	5	2	3	0	540	0	0	1	0	3	0
2504	35	2	2	2	0	280	1	1	1	0	3	0
2505	56	5	1	3	0	-59	0	1	1	0	3	0
2506	27	1	2	2	1	-517	1	0	1	0	3	0
2507	42	11	3	2	0	2613	1	0	1	0	3	0
2508	42	9	2	4	0	-7	0	0	2	0	3	0
2509	41	2	2	1	0	0	1	0	3	0	3	0
2510	53	6	1	2	1	-200	0	1	3	0	3	0
2511	67	6	2	1	0	2301	0	0	1	0	3	0
2512	53	4	2	1	0	104	0	1	3	0	3	1
2513	33	2	2	1	0	191	1	0	3	0	3	0
2514	31	10	3	4	0	694	1	0	3	0	3	0
2515	31	1	2	2	0	212	1	0	1	0	3	0
2516	30	5	2	3	0	1882	1	0	1	0	3	0
2517	48	2	2	4	0	131	1	0	3	0	3	0
2518	30	10	3	2	0	175	0	0	1	0	3	0
2519	43	10	3	3	1	0	0	0	1	0	3	0
2520	38	5	1	3	0	4425	1	0	3	0	3	0
2521	46	11	2	2	0	3533	1	0	1	0	3	0
2522	59	2	1	2	0	3573	0	0	1	0	3	0
2523	44	5	1	3	0	476	1	1	3	0	3	0
2524	35	2	2	2	0	1257	1	0	1	7	1	0
2525	55	2	2	4	0	23	0	0	1	3	4	0
2526	39	5	3	3	0	0	1	0	1	0	3	0
2527	36	8	3	2	0	398	1	1	3	0	3	0
2528	33	2	2	2	0	745	1	0	3	0	3	0
2529	48	5	3	3	0	8106	0	0	3	3	1	0
2530	33	5	3	3	0	0	0	0	1	0	3	0
2531	67	6	2	4	0	696	0	0	2	0	3	0
2532	48	11	1	2	0	1266	1	0	2	0	3	0
2533	57	5	2	3	0	2416	0	0	1	0	3	0
2534	31	4	2	1	0	25	0	0	1	0	3	0
2535	30	9	3	3	0	7513	0	0	1	0	3	0
2536	56	3	1	1	0	29	0	0	1	1	1	0
2537	26	2	2	1	0	5116	1	0	1	0	3	0
2538	44	5	2	2	0	-1746	1	0	3	0	3	0
2539	44	10	1	2	0	14	0	0	1	1	2	1
2540	31	5	2	3	0	4148	1	0	1	9	4	1
2541	47	7	2	4	0	14	1	0	1	0	3	0
2542	30	1	3	2	0	105	1	0	1	0	3	0
2543	37	5	2	3	0	767	0	1	1	0	3	0
2544	56	1	1	1	0	0	0	1	1	0	3	0
2545	43	5	3	2	0	-228	1	1	3	0	3	0
2546	42	8	2	2	0	508	1	0	3	0	3	0
2547	60	5	2	2	0	725	1	0	1	0	3	0
2548	34	2	2	4	0	41	1	0	1	0	3	0
2549	34	5	3	3	0	184	0	0	1	0	3	0
2550	41	5	2	3	0	251	0	1	3	0	3	0
2551	38	5	1	2	0	-17	0	0	1	0	3	0
2552	23	8	2	2	0	-19	1	0	3	0	3	0
2553	33	5	2	3	0	1064	1	0	1	0	3	1
2554	36	2	2	2	0	777	1	0	1	0	3	0
2555	49	11	2	3	0	377	0	0	1	2	1	0
2556	34	1	1	2	0	479	1	0	1	5	1	1
2557	40	10	1	2	0	-375	1	0	1	0	3	0
2558	72	6	2	1	0	796	0	0	1	0	3	0
2559	43	10	2	2	0	17	1	0	3	0	3	0
2560	44	2	2	2	0	1071	1	0	1	1	1	0
2561	35	1	2	2	0	0	1	0	1	0	3	0
2562	46	1	1	2	0	7378	0	0	1	0	3	0
2563	55	1	2	2	0	865	1	0	1	1	1	0
2564	50	10	1	2	0	-701	1	1	1	0	3	0
2565	23	2	3	4	0	817	1	0	1	0	3	0
2566	34	9	2	4	0	1387	0	0	1	0	3	0
2567	40	2	2	2	0	0	1	1	3	0	3	0
2568	61	6	2	2	0	2917	0	0	1	0	3	1
2569	53	10	2	2	0	4541	1	0	3	0	3	0
2570	57	10	2	2	0	0	0	0	3	0	3	0
2571	28	2	2	2	0	4287	0	0	1	0	3	0
2572	25	1	2	2	0	242	1	0	1	0	3	0
2573	38	2	2	2	0	171	1	1	3	0	3	0
2574	27	8	3	2	0	259	1	0	3	0	3	0
2575	45	2	2	2	0	827	1	0	3	0	3	0
2576	31	8	3	2	0	469	0	1	1	0	3	0
2577	39	2	2	1	0	2226	1	0	3	0	3	0
2578	42	10	2	2	0	0	0	0	1	0	3	0
2579	46	5	2	3	0	477	1	0	3	0	3	0
